Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_optimazed_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
280,534,213,Medium,"SELECT t2.player_id AS player_id, t2.event_date AS event_date, SUM(t2.games_played) OVER ( PARTITION BY t2.player_id ORDER BY t2.event_date ASC ) AS games_played_so_far from schema_534.activity AS t2 GROUP BY t2.event_date,t2.player_id",100000,"select t1.player_id, t1.event_date, sum(t2.games_played) as games_played_so_far from schema_534.activity as t1 left outer join schema_534.activity as t2 on (t1.player_id = t2.player_id and t1.event_date >= t2.event_date) group by t1.event_date, t1.player_id",100000,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
281,534,215,Medium,"SELECT t1.player_id AS player_id, t1.event_date AS event_date, SUM(t1.games_played) OVER ( PARTITION BY t1.player_id ORDER BY t1.event_date ASC ) AS games_played_so_far from schema_534.activity AS t1 GROUP BY t1.player_id,t1.event_date",100000,"select t1.player_id, t2.event_date, sum(t1.games_played) as games_played_so_far from schema_534.activity as t1 join schema_534.activity as t2 on (t1.player_id = t2.player_id and t1.event_date <= t2.event_date) group by 1, 2",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
290,570,85,Medium,"select t_cte_14.c_name0 as name from (select t_employee_1.name as c_name0, t_employee_1.id as c_id0 from schema_570.employee as t_employee_1) as t_cte_14 inner join (select count(t_employee_0.id) as c_count0, t_employee_0.managerid as c_managerid0 from schema_570.employee as t_employee_0 group by t_employee_0.managerid) as t_cte_6 on t_cte_6.c_managerid0 = t_cte_14.c_id0 where 5 <= t_cte_6.c_count0",10819,select employee.name as name from (select distinct managerid from schema_570.employee group by managerid having count(distinct id) >= 5) as a join schema_570.employee on a.managerid = employee.id,10819,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
291,570,88,Medium,"select e1.name as name from schema_570.employee as e1 left join schema_570.employee as e2 on e2.managerid = e1.id group by e1.id,e1.name having 5 <= count(e2.id)",10819,"select name from (select e1.id, e1.name, count(distinct e2.id) as direct_report_count from schema_570.employee as e1 left outer join schema_570.employee as e2 on e2.managerid = e1.id group by 1, 2) as a where direct_report_count >= 5",10819,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
294,570,115,Medium,"select t_cte_7.c_name0 as name from (select a.name as c_name0, a.id as c_id0 from schema_570.employee as a) as t_cte_7 inner join (select count(t_employee_0.id) as c_count0, t_employee_0.managerid as c_managerid0 from schema_570.employee as t_employee_0 group by t_employee_0.managerid) as t_cte_18 on 5 <= t_cte_18.c_count0 where t_cte_7.c_id0 = t_cte_18.c_managerid0",10819,select a.name from schema_570.employee as a join (select managerid from schema_570.employee group by managerid having count(distinct id) >= 5) as b on a.id = b.managerid,10819,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
311,585,231,Medium,"select sum(sub.c_tiv_20160) as tiv_2016 from (select t_insurance_0.tiv_2016 as c_tiv_20160, count(t_insurance_0.tiv_2015) over ( partition by t_insurance_0.tiv_2015 ) as c_0, count(t_insurance_0.lon) over ( partition by t_insurance_0.lat,t_insurance_0.lon ) as c_1 from schema_585.insurance as t_insurance_0) as sub where 1 < sub.c_0 and sub.c_1 = 1",1,"select sum(tiv_2016) as tiv_2016 from (select tiv_2015, tiv_2016, lat, lon, count(tiv_2015) over (partition by tiv_2015) as cnt_tiv_2015, count(lat) over (partition by lat, lon) as cnt_lat, count(lon) over (partition by lat, lon) as cnt_lon from schema_585.insurance) as sub where (cnt_tiv_2015 > 1 and cnt_lat = 1 and cnt_lon = 1)",1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
312,596,2,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,select class from schema_596.courses group by class having count(distinct student) >= 5,11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
313,596,4,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,select distinct class from schema_596.courses group by class having count(distinct student) >= 5,11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
314,596,6,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select a.class from (select class, count(distinct student) as mycount from schema_596.courses group by class) as a where a.mycount >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
315,596,7,Easy,select a.class as class from schema_596.courses as a group by a.class having 5 <= count(a.student),11299,select a.class from schema_596.courses as a group by a.class having count(distinct a.student) >= 5,11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
316,596,10,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.class),11299,"select class from (select distinct class, student from schema_596.courses) as t group by class having count(class) >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
317,596,11,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.class),11299,"select class from (select distinct student, class from schema_596.courses) as t1 group by class having count(class) >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
318,596,12,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as count from schema_596.courses group by class) as foo where count >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
319,596,13,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as num from schema_596.courses group by class) as temp_table where num >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
320,596,14,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as num from schema_596.courses group by class) as tmp where num >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
321,596,15,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as count_n from schema_596.courses group by 1) as tmp where count_n >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
322,596,16,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as number from schema_596.courses group by class) as count_table where number >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
323,596,17,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as class_count from schema_596.courses group by class) as s where class_count >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
324,596,21,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.class),11299,"select class from (select distinct student, class from schema_596.courses) as s group by class having count(class) >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
325,596,23,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as inner_number_of_values from schema_596.courses group by class) as inner_query where inner_number_of_values >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
326,596,24,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as num from schema_596.courses group by class) as temp where num >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
327,596,26,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as students from schema_596.courses group by 1) as a where students >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
328,596,31,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,select class from schema_596.courses group by 1 having count(distinct student) >= 5,11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
329,596,34,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 4 < count(t_courses_0.student),11299,select class from schema_596.courses group by class having count(distinct student) > 4,11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
330,596,52,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as num from schema_596.courses group by class) as a where num >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
331,596,53,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as value from schema_596.courses group by class) as t_table where value >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
332,596,60,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,select courses.class from schema_596.courses group by courses.class having count(distinct courses.student) >= 5,11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
333,596,61,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select courses_b.class from (select class, count(distinct student) as num from schema_596.courses group by class) as courses_b where num >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
334,596,62,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select sub.class from (select count(distinct student) as counts, class from schema_596.courses group by class) as sub where sub.counts >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
335,596,63,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.class),11299,"select t1.class from (select student, class from schema_596.courses group by student, class) as t1 group by t1.class having count(class) >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
336,596,77,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.class),11299,"select a.class from (select distinct student, class from schema_596.courses) as a group by a.class having count(a.class) >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
337,596,78,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.class),11299,"select a.class from (select student, class from schema_596.courses group by student, class) as a group by class having count(class) >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
338,596,80,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as cclass from schema_596.courses group by class) as c where c.cclass >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
339,596,81,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 4 < count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as cnt from schema_596.courses group by class) as a where cnt > 4",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
340,596,84,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as num from schema_596.courses group by class) as tmp_table where num >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
341,596,86,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 4 < count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as num from schema_596.courses group by class) as temp_table where num > 4",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
342,596,89,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.class),11299,"select class from (select distinct student, class from schema_596.courses) as t group by class having count(class) >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
343,596,90,Easy,select t_courses_0.class as class from schema_596.courses as t_courses_0 group by t_courses_0.class having 5 <= count(t_courses_0.student),11299,"select class from (select class, count(distinct student) as numstudents from schema_596.courses group by class) as counter where numstudents >= 5",11299,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
